direction,exposure_abbr,exposure,outcome_abbr,outcome,method,nsnp,b,se,pval,lo95,hi95,OR,OR_lo95,OR_hi95,F_mean,F_min,Q,Q_pval,I2,egger_intercept,egger_intercept_pval,note
forward,WBC,White blood cell (leukocyte) count,DISCINF,Pyogenic intervertebral disc infection,Weighted median,28,1.2449729505821865,0.5604819014744646,0.0263337281578774,0.1464284236922355,2.343517477472137,3.47284085974291,1.157692064529353,10.41781662553158,116.14549422779368,30.303282831694645,28.77009975535617,0.3721347449529331,6.152567319571535,-0.0423335671812729,0.2702709753058235,bootstrap n=1000
forward,WBC,White blood cell (leukocyte) count,DISCINF,Pyogenic intervertebral disc infection,Weighted mode,28,1.131015091549017,0.5933560703800569,0.0566330603863737,-0.0319628063958945,2.2939929894939284,3.098800470315468,0.968542604999492,9.914447031302666,116.14549422779368,30.303282831694645,28.77009975535617,0.3721347449529331,6.152567319571535,-0.0423335671812729,0.2702709753058235,"phi=1.0, bootstrap n=1000"
forward,CCL2,CCL2 / MCP-1 measurement,SPONDINF,Other infective spondylopathies,IVW (fixed effects),7,-1.2382806442323802,0.5507617919160112,0.024556730336132,-2.317773756387762,-0.1587875320769982,0.2898822003450059,0.098492610257222,0.8531776125884579,107.02019170886231,29.81949336425167,6.82817942874634,0.3370299018094977,12.128846896725364,0.1576441957333835,0.3901656948233546,"Q=6.828, df=6"
forward,CCL2,CCL2 / MCP-1 measurement,SPONDINF,Other infective spondylopathies,IVW (random effects),7,-1.2382806442323802,0.5875443326324419,0.0350696987003457,-2.389867536191966,-0.0866937522727941,0.2898822003450059,0.0916418222982931,0.9169578689011648,107.02019170886231,29.81949336425167,6.82817942874634,0.3370299018094977,12.128846896725364,0.1576441957333835,0.3901656948233546,"Q=6.828, df=6"
forward,CCL2,CCL2 / MCP-1 measurement,SPONDINF,Other infective spondylopathies,MR-Egger,7,-2.095413453897164,1.0874983174149735,0.0540020723040327,-4.226910156030513,0.0360832482361845,0.123019370299722,0.0145974247030203,1.036742149853926,107.02019170886231,29.81949336425167,6.82817942874634,0.3370299018094977,12.128846896725364,0.1576441957333835,0.3901656948233546,dispersion-adjusted
forward,CCL2,CCL2 / MCP-1 measurement,SPONDINF,Other infective spondylopathies,Weighted median,7,-0.8181116852866707,0.6795472458870198,0.2286255264159679,-2.150024287225229,0.5138009166518881,0.4412641138046292,0.1164813287308763,1.6716328724379568,107.02019170886231,29.81949336425167,6.82817942874634,0.3370299018094977,12.128846896725364,0.1576441957333835,0.3901656948233546,bootstrap n=1000
forward,CCL2,CCL2 / MCP-1 measurement,SPONDINF,Other infective spondylopathies,Weighted mode,7,-0.7899399120639163,0.7366093906995348,0.2835404070597146,-2.2336943178350044,0.6538144937071719,0.45387206669874,0.1071319188089724,1.9228616010948627,107.02019170886231,29.81949336425167,6.82817942874634,0.3370299018094977,12.128846896725364,0.1576441957333835,0.3901656948233546,"phi=1.0, bootstrap n=1000"
forward,CD40,CD40 / TNF receptor superfamily member 5 measurement,SPONDINF,Other infective spondylopathies,IVW (fixed effects),3,-0.1201072195205454,0.4058087231028064,0.7672529699592715,-0.915492316802046,0.6752778777609552,0.8868253466310186,0.4003194935561068,1.96457881289011,528.4267457775946,49.72808258864325,0.3289332147326593,0.8483460849814044,0.0,-0.1182163422262099,0.6919980413796732,"Q=0.329, df=2"
forward,CD40,CD40 / TNF receptor superfamily member 5 measurement,SPONDINF,Other infective spondylopathies,IVW (random effects),3,-0.1201072195205454,0.4058087231028064,0.7672529699592715,-0.915492316802046,0.6752778777609552,0.8868253466310186,0.4003194935561068,1.96457881289011,528.4267457775946,49.72808258864325,0.3289332147326593,0.8483460849814044,0.0,-0.1182163422262099,0.6919980413796732,"Q=0.329, df=2"
forward,CD40,CD40 / TNF receptor superfamily member 5 measurement,SPONDINF,Other infective spondylopathies,MR-Egger,3,0.2002623850942902,0.7323971369160248,0.7845195083804009,-1.2352360032611185,1.6357607734496988,1.2217232780860223,0.2907661325142393,5.133361837263359,528.4267457775946,49.72808258864325,0.3289332147326593,0.8483460849814044,0.0,-0.1182163422262099,0.6919980413796732,dispersion-adjusted
